"id","inqno","consultant","project","approval","customer","validity","rate","price","terms","delivery","drumlength","ld","cpbg","warranty","cutlength","destination","inspby","cabletype","conductor","insulation","sheilding","innersheath","armour","outersheath","sp1","sp2","sp3","sp4","sp5","sp6","oem","sector","approvalissue","currentproject","upcomingproject","csupplier","req","delperiod","spclreq","others","user","datetime"
"1013","5408","EIL","IOCL Panipat  ( Refinery ) ","Approved","Voltas Ltd.","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","10 -  12 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"EPC","Oil & Gas ",,"As Above",,,,,,,"3068","2022-03-23"
"1014","5409","LEPL ","GAIL Hosur","Approved","ALPHAA ELECTRICALS & INSTRUMENTATION (P) LTD.","5",,,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,"FIRM Inquiry, need to close urgently and required delivery within 3 weeks.","3053","2022-03-23"
"1015","5406",,"IOCl Dibrugrah","Approved","Avighna EPC Services Pvt. Ltd.","3",,,"10% advance and balance through 30 days PDC after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"EPC","OIL & GAS","NO","As Above",,,,,,,"3071","2022-03-24"
"1016","5405",,"IOCL Srinagar Project","Approved","Avighna EPC Services Pvt. Ltd.","3",,,"10% advance and balance through 30 days PDC after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"EPC","OIL & GAS ","NO","As above ",,,,,,,"3071","2022-03-24"
"1017","5417",,"ONGC Water Injection facilities ","Approved","S Mark Engineering Ltd.","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","10 -  12 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"OEM ","Oil & Gas ",,"As Above",,,,,"Best Rate",,"3068","2022-03-24"
"1018","5410",,"DAE Tender","Approved","Bracker India","7",,,"20% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3053","2022-03-24"
"1019","5419",,"DAE Tender","Approved","Bracker India","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3053","2022-03-24"
"1021","5420","NA","BVFCL Plant requirement","Approved","BVFCL","7",,,"10% Advance and balance payment through 60 days LC","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,"As above ",,,,,,,"3048","2022-03-24"
"1022","5418","GETCO","220KV Sisrana Substation to be operated from 220KV Palanpur S/S. ","Approved","MBH Power Pvt. Ltd.","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,,"As Per BOQ","Exworks","Consultant",,,,,,,,,,,,,,,,,,,,,,,,"3071","2022-03-24"
"1023","5428","EIL","DM-V PLANT (DMP-V) AND SWRO-II DESALINATION PLANT VISAKH REFINERY MODERNISATION PROJECT","Approved","HPCL Visakh","4",,,"20% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-03-24"
"1024","5425","JUSNL","JUSNL (Non World Bank Funded Project)","Approved","Flow More Ltd.","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Consultant",,,,,,,,,,,,,,"OEM - Pump Manufacturers","Power Station, Cooling Tower, Mines","No","As Above",,,,,,,"3071","2022-03-25"
"1025","5424","PGCIL","400kV AIS Substation Extn. package- SS01 - PGCIL","Approved","Flow More Ltd.","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Consultant",,,,,,,,,,,,,,"OEM- Pump Manufacturers","Power Stations, Cooling Tower, Mines","No","As Above",,,,,,,"3071","2022-03-25"
"1026","5429",,"Cairn - Bharuch","Approved","Deep Industries Ltd","4",,,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"EPC ","Oil & Gas ","NO ","As Above",,,,,,,"3071","2022-03-25"
"1028","5411","Engineers India Limited. (EIL)","CPCL-PPU+PRU Project","Approved","Chennai Petroleum Corporation Limited. (CPCL)","7",,,"20% Advance and balance payment through 60 days LC","12 -  14 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","PBG of 5%","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks",,,,,,,,,,,,,,,,,,,,,,,,,"3011","2022-03-25"
"1029","5422",,"Export to Sri Lanka - Telecom Project","Not Approved","Sonepar India Pvt. Ltd","4",,,"10% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,"Distributor of Electrical and Automation Materials","Telecom",,,,,,,,,"3071","2022-03-28"
"1030","5430",,"Water Supply Project ","Approved","Jihans Engineers & Construction","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"Contractor","Power ",,"As above",,,,"As soon as possible",,,"3068","2022-03-28"
"1031","5439",,"Padhhar connectivity - GSPL.","Approved","Aksh Infraspace Pvt. Ltd","3",,,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"EPC","Oil & Gas",,"As Above",,,,"As Soon as Possible","Best Rate",,"3068","2022-03-28"
"1032","5416",,"Tender enquiry for supply of Un-Aarmoured copper control & armoured of 220/132/33 KV sub- station Ra",,"Mangal Electricals Industries Pvt. Ltd.","7",,,"20% Advance and balance against performa invoice after inspection before dispatch.","10 -  12 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","10%","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-28"
"1033","5403",,"IOCL - CP project","Approved"," Mitcorr Cathodic Protection Pvt. Ltd. - Vadodara","7",,,"20% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"CONTRACTOR","Oil and Gas","No",,,"Netco,Ultracab","One year requirement","ASAP","Open credit payment terms.",,"3044","2022-03-28"
"1034","5427",,"130 MW power plant at Lanjigarh","Approved","Agnice Fire Protection Pvt. Ltd.","7",,,"20% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-03-28"
"1036","5443",,"ADANI -counter Drone & Missile integration Facility at Hyderabad, Telangana.","Approved","Pratibha Elecinfra Pvt Ltd","7",,,"10% Advance and balance payment through 60 days LC","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-03-28"
"1037","5437","Jacobs","NXTRA Limited : 220 KV GIS at Nxtra Data Center in Navi Mumbai","Approved"," Siemens Ltd.","5",,,"100% payment within 45 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3053","2022-03-28"
"1038","5449","GETCO","220kV Sisrana Project","Approved","Marc Electro Infra Pvt. Ltd.","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","10 -  12 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Consultant",,,,,,,,,,,,,,"Cable Dealer","Power Sector","No","As Above",,,,,,,"3071","2022-03-29"
"1039","5450","NA","CP System Cable Bidding for somewhere in Kochi ","Approved","BSS Tech ","7",,,"20% Advance and balance payment through 60 days LC","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-03-29"
"1041","5436","NA","Supply of CP System cables somewhere in Kochi ","Approved","BSS Tech ","7",,,"20% Advance and balance payment through 60 days LC","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-03-29"
"1044","5453","Petrofac","CP System Cairn Energy","Approved","Cairn Energy","4",,,"20% Advance and balance payment through 60 days LC","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-03-29"
"1045","5441",,"SITC overhead line to UG cable system - Puri ","Approved","Voltas Ltd.","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","TPIA",,,,,,,,,,,,,,"EPC ","Oil & gas , Power ",,"As above",,,,,,,"3068","2022-03-29"
"1046","5426",,"BSPTCL ","Approved"," Powertech Engineers","5",,,"10% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3053","2022-03-29"
"1047","5451",,"Vikram Solar (NTPC), Bikaner, Rajasthan","Approved","Siemens Limited","7",,,"100% payment within 45 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","Client",,,,,,,,,,,,,,"EPC","Power","approved ",,,,,,,"We have executed this project already and this is an additional quantity. They shall close this order with us.","3053","2022-03-29"
"1048","5431",,"Plant requirement for ","Approved","Aavad Instrument","5",,,"10% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks",,,,,,,,,,,,,,,,,,,,,,,,"Flow meter installation at private company in Ahmedabad ","3053","2022-03-29"
"1049","5452","EIL"," GAIL Vijaipur Madhyapradesh","Approved"," Sopan O&M Co Pvt. Ltd. - Ahemadvad","7",,,"100% payment with in 45 days PDC before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-03-30"
"1050","5459","NA","Cables required for Panel wiring purpose / Plant requirement ","Approved","Rajsum Engineering LLP","2",,,"20% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","250","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-03-30"
"1051","5460",,"Central Railway","Not Approved","Suraj Electrical","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","10 -  12 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks",,,,,,,,,,,,,,,,,"Our Make is not approved for central railway.",,,,,,,,"3071","2022-03-30"
"1052","5466","Nalco","Nalco Angul - Odisha","Approved","Technisys Engineering Pvt. Ltd.","4",,,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","Consultant",,,,,,,,,,,,,,,,,,,,,,,,"3071","2022-03-30"
"1053","5467","Thyssenkrupp","IOCL Panipat Refinery","Approved","Laxmi Engineering Pvt. Ltd.","4",,,"10% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3071","2022-03-30"
"1054","5473","EIL","Dangote Refinery - Nigeria","Approved"," VACC Technical Ltd","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-03-30"
"1056","5458",,"CIL-SHQPF ","Approved","Cairn Oil & Gas Ltd.  ","15",,,"10% advance and balance through 30 days PDC after inspection before dispatch.","10 -  12 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","1000","No","NA ","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","1000","Up to site","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3033","2022-03-30"
"1057","5292","NA ","HPCL Haryana CGD Project  ","Approved","HPCL Haryana CGD Project  ","1",,,"100% payment within 30 days (Under MSME)","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","1000","No","NA ",,"As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3033","2022-03-30"
"1058","5470","PGCIL","800 Kva, 33/0.433 Kv at Powergrid, Sundargarh substation ","Approved","Unique Control","4",,,"10% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","Consultant",,,,,,,,,,,,,,"EPC","Power Sector","No","As Above",,,,,,,"3071","2022-03-30"
"1060","5457","Howe ","HT Power cables requirement project","Approved","TANGEDCO","2",,,"20% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-03-31"
"1063","5465","NA","Additional requirement against PO No 2442201238 & 2442201300","Approved","Kirloskar","2",,,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,"Quote as per MOQ",,"3048","2022-03-31"
"1064","5440",,"IOCL Gujarat- Connection to the lightning DB","Approved","Valgineering EPC Pvt. Ltd.","4",,,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site",,,,,,,,,,,,,,,"EPC","Oil and Gas & Power Sector","no","as above",,,,,,,"3071","2022-03-31"
"1066","5468","EIL","CPCL -EPCC Package for CAUVERY Basin Refinery Project. Nagapattinam (T.N.)","Approved","L&T Energy -Hydrocarbon Vadodara","7",,,"20% Advance and balance payment through 60 days LC","12 -  14 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","PBG of 5%","18 Months from the date of Commissioning & 24 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3011","2022-03-31"
"1068","5476","EIL","Panipat Refinery Expansion Project.  IOCL-Panipat","Approved","L&T Energy -Hydrocarbon. Vadodara","7",,,"20% Advance and balance payment through 60 days LC","12 -  14 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","PBG of 5%","18 Months from the date of Commissioning & 24 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3011","2022-03-31"
